id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
33085525,"Studio 28, a stylish, sunny, studio apartment",12535455,Gabrielle,Bishopston & Ashley Down,51.48361,-2.58312,Entire home/apt,40,2,138,17/12/2021,4.14,1,176
33111243,Deluxe Double Room above a funky pub,32515363,Willow,St George West,51.45913,-2.55341,Private room,85,1,2,13/8/2021,0.12,3,360
33126419,Spacious Clifton flat with private courtyard,249378606,Benjamin,Clifton Down,51.46674,-2.61623,Entire home/apt,112,2,15,20/12/2021,7.63,1,61
33159173,Bright room in quiet homely flat on North St,29126981,Lauren,Bedminster,51.44084,-2.60412,Private room,30,2,5,20/9/2019,0.18,2,0
33167649,Maisonette Apartment in the Heart of Bristol,4753014,Ad??la??de,Cotham,51.46324,-2.59321,Private room,39,2,31,21/11/2021,0.92,1,32
33168556,Single room near airport bus route and bottleyard,22002889,Crescentia,Hengrove & Whitchurch Park,51.42336,-2.56352,Private room,28,1,107,4/12/2021,3.22,1,124
33180510,Clifton 2 Bedroom Apartment with Garden,65192629,Hopewell,Clifton Down,51.45909,-2.61386,Entire home/apt,133,1,60,6/12/2021,1.83,143,38
33211242,The Hubert,125651447,Your Apartment,Ashley,51.461,-2.58426,Entire home/apt,161,1,34,3/10/2021,1.02,63,357
33266492,Quiet private double room in Victorian terrace,22299882,Eliana,Lawrence Hill,51.46772,-2.56827,Private room,839,1,7,28/4/2019,0.21,1,43
33291040,City Hideaway with hot tub (couples&families only),104129631,Richard,St George Troopers Hill,51.45472,-2.53249,Entire home/apt,186,2,198,12/12/2021,6.16,1,59
33309577,"Family friendly house. 4 beds, 3 reception rooms.",109506458,Amy,Eastville,51.47651,-2.53991,Entire home/apt,200,5,5,20/10/2019,0.15,2,112
33314388,Lovely room to rent in Victorian house,64805680,Amanda,Easton,51.46246,-2.55982,Private room,40,1,21,12/12/2021,0.67,1,73
33361823,Modernised and spacious family home.,251312494,Jen,Avonmouth & Lawrence Weston,51.49357,-2.67951,Entire home/apt,230,2,30,19/12/2021,1.03,1,365
33378621,???  AMAZING House ??? Free Parking! ??????? Location! ???,251463576,Remi Martins,Southville,51.44206,-2.61179,Entire home/apt,187,1,59,26/9/2021,1.8,1,55
33384562,Brunel's Loft Apartments - No.1 - Your Apartment,125651447,Your Apartment,Lawrence Hill,51.44733,-2.57494,Entire home/apt,85,1,5,15/8/2021,0.16,63,331
33388257,Brunel's Loft Apartments - No.2 - Your Apartment,125651447,Your Apartment,Lawrence Hill,51.44676,-2.57447,Entire home/apt,86,1,2,19/4/2021,0.17,63,363
33422560,Exquisite & Elegant  ?????? Central and Peaceful.,251778415,Max,Clifton,51.45053,-2.61442,Entire home/apt,82,2,106,19/12/2021,3.42,1,354
33492080,"Cosy, creative garden flat in Easton",6470448,Jenny,Easton,51.46251,-2.55717,Entire home/apt,69,2,21,19/12/2021,0.67,1,2
33515556,"Bright, cosy studio apartment in Stokes Croft",17782869,Christabel,Ashley,51.46054,-2.58652,Entire home/apt,144,2,79,19/11/2021,2.52,1,270
33599892,"??????2 Bedroom House, 10 mins from Bristol Centre??????",35577153,Frank,Easton,51.46688,-2.55816,Entire home/apt,118,2,9,23/9/2019,0.28,1,0
33616612,"Stunning, spacious boutique apartment close to BBC",51686051,Michael,Cotham,51.465786,-2.599881,Entire home/apt,75,30,1,22/11/2020,0.08,10,87
33700602,Self-contained garden annexe,254030818,Silvia,Henbury & Brentry,51.50576,-2.62724,Entire home/apt,55,2,38,27/12/2020,1.17,1,53
33704103,Club King Room,254057759,Berkeley Square Hotel,Hotwells & Harbourside,51.4548,-2.6061,Private room,107,1,3,29/8/2021,0.28,5,352
33704825,Club Double Room,254057759,Berkeley Square Hotel,Hotwells & Harbourside,51.45589,-2.60586,Private room,107,1,0,,,5,345
33704926,Executive Double Room,254057759,Berkeley Square Hotel,Hotwells & Harbourside,51.45598,-2.60603,Private room,98,1,9,18/10/2021,1.14,5,352
33705130,Executive Single Room,254057759,Berkeley Square Hotel,Central,51.45625,-2.60584,Private room,64,1,19,6/11/2021,1.3,5,363
33705140,Lower Deck Double,254057759,Berkeley Square Hotel,Hotwells & Harbourside,51.45457,-2.60579,Private room,135,1,24,21/9/2021,1.07,5,329
33707581,The Rodney Hotel - Double Room,254083013,The Rodney Hotel,Clifton,51.45645,-2.61897,Private room,68,1,7,30/7/2021,0.29,3,345
33707732,The Rodney Hotel - Small Double Room,254083013,The Rodney Hotel,Clifton,51.45496,-2.61863,Private room,62,1,11,19/11/2021,0.46,3,347
33707811,The Rodney Hotel - Single Room,254083013,The Rodney Hotel,Clifton,51.4557,-2.61871,Private room,50,1,7,11/10/2021,0.44,3,348
33763876,Family Room,254524614,The Washington,Clifton Down,51.4586,-2.61123,Private room,62,1,4,28/11/2021,0.17,6,344
33764113,King Room,254524614,The Washington,Clifton Down,51.45945,-2.6101,Private room,62,1,1,19/10/2021,0.45,6,348
33764190,Double Room,254524614,The Washington,Clifton Down,51.45945,-2.61085,Private room,51,1,0,,,6,356
33764271,Twin Room,254524614,The Washington,Clifton Down,51.45872,-2.60977,Private room,51,1,5,24/10/2021,0.91,6,354
33764353,Single Room,254524614,The Washington,Clifton Down,51.45928,-2.60941,Private room,41,1,2,11/11/2021,0.43,6,358
33764428,Single Room with shared bathroom,254524614,The Washington,Clifton Down,51.45994,-2.6094,Private room,36,1,2,9/10/2021,0.67,6,341
33769453,Furnished Vintage room in Centre of Bristol (24),54503007,Patrick,Central,51.45298,-2.59329,Private room,73,1,80,9/12/2021,2.44,7,332
33867929,Large Private Room in Clifton Village flat,25952784,Rachel,Clifton,51.45413,-2.61763,Private room,61,5,19,13/12/2021,0.59,1,30
33906926,Double room in spacious family home on the Park,81321037,Eleanor,St George West,51.46202,-2.54844,Entire home/apt,70,2,2,22/7/2019,0.07,1,23
33907148,"Kestrel room, Double Bed room, Frenchay Common",234694654,Barry,Frome Vale,51.49241,-2.52116,Private room,65,1,10,3/12/2021,0.33,1,355
33929169,STUNNING BrandNew Apartment - Between Bristol&Bath,133956020,Lauren,Brislington West,51.4292,-2.53987,Entire home/apt,76,2,38,13/12/2021,1.18,1,84
34006701,Homely Victorian house near city centre,28491567,Daniel,Ashley,51.46696,-2.57792,Entire home/apt,95,3,4,25/7/2021,0.14,1,0
34047417,"En-suite, Kingsize, Attic room.",109506458,Amy,Eastville,51.4778,-2.54134,Private room,50,2,36,29/9/2021,1.12,2,196
34057880,higgihaus (7 Bed). Large House. Big Groups. Best Location.,164934575,Luke,Clifton Down,51.4666,-2.60818,Entire home/apt,721,1,33,12/12/2021,1.08,12,105
34100109,Airy loft w/ensuite & workspace. Near shops+parks,26800619,Hermione,Bishopston & Ashley Down,51.48242,-2.58229,Private room,52,2,9,29/3/2020,0.29,1,171
34117029,"???Private, quiet, flat in Bristol???",215185791,Sorin & Georgia,Lawrence Hill,51.46115,-2.56421,Entire home/apt,100,5,36,31/10/2021,1.12,1,42
34206790,"Deluxe, superking, en-suite bedroom",10695396,Jamie,Brislington West,51.43948,-2.56066,Private room,49,1,126,14/11/2021,3.91,1,1
34221336,Bright spacious loft room with en-suite in Bristol,40471345,Sally,Bedminster,51.43983,-2.61131,Private room,45,2,58,5/12/2021,1.96,1,70
34242088,Clifton Village Victoria Sq Large Apt 2 Bed/2 Bath,31202667,Sue,Clifton,51.45598,-2.61645,Entire home/apt,95,2,123,17/12/2021,4.25,1,263
34300862,"Calm, stylish double ensuite. Free WiFi & parking",12908465,Db,Windmill Hill,51.43823,-2.58938,Private room,25,2,63,7/11/2021,2.04,1,82
34445544,Room with Private Bathroom in large Victorian Flat,59376561,James,Redland,51.47297,-2.60823,Private room,38,2,34,22/10/2021,1.08,1,0
34477631,"Friendly family home, double bed, close to centre",260249073,Nita,Filwood,51.42933,-2.59346,Private room,32,1,118,20/12/2021,3.79,1,100
34505914,"Comfortable room, quiet road with easy parking.",260432780,Caroline,St George Troopers Hill,51.45765,-2.54099,Private room,25,1,41,21/11/2021,1.31,1,23
34566626,Rowan Tree #8 - Your Apartment,125651447,Your Apartment,Cotham,51.46321,-2.60058,Entire home/apt,164,1,5,10/8/2020,0.18,63,254
34573443,Double Sleeper,13236513,Errol,Easton,51.46504,-2.56181,Private room,26,1,0,,,1,355
34584604,Rowan Tree #7,125651447,Your Apartment,Cotham,51.46161,-2.5998,Entire home/apt,164,1,3,3/5/2021,0.1,63,351
34584845,Rowan Tree #6 - Your Apartment,125651447,Your Apartment,Cotham,51.46144,-2.60024,Entire home/apt,164,1,4,7/11/2021,0.13,63,341
34584887,Rowan Tree #5 - Your Apartment,125651447,Your Apartment,Cotham,51.46135,-2.59981,Entire home/apt,164,1,5,25/7/2020,0.16,63,265
34602703,Cotham Apartment Stokes Croft BS6 Bristol Views,2908382,GregandClare,Cotham,51.46486,-2.5921,Entire home/apt,72,3,24,23/11/2021,0.81,3,292
34635105,No 53. Boho House. Whole House.,12629325,Daisy,St George West,51.46104,-2.55048,Entire home/apt,188,28,18,23/10/2021,0.61,2,30
34646336,"One bed duplex in Cigar Factory, North Street",7013154,Jenna,Southville,51.44245,-2.61254,Entire home/apt,87,4,131,29/11/2021,4.12,1,12
34697506,Sun drenched. well located- 2 room garden Annex,102749733,Carlos And Vittoria,Bishopston & Ashley Down,51.48,-2.58541,Entire home/apt,214,2,67,5/12/2021,2.13,1,346
34708584,Big Private double bedroom in family home.,261770998,Sheida,Horfield,51.49303,-2.5791,Private room,55,1,31,28/11/2021,1.11,2,180
34781012,Beautiful flat in the heart of Stokes Croft,239308,Rachel,Ashley,51.46536,-2.5899,Entire home/apt,69,2,9,17/11/2019,0.29,1,0
34830962,Beautiful Central Apartment - Free Secure Parking!,170882497,Jamie,Ashley,51.45964,-2.58497,Entire home/apt,75,2,186,19/12/2021,6.16,1,131
34958631,???Large 4 story  house hidden in Central Bristol???,46399716,Charles,Central,51.45401,-2.59648,Entire home/apt,81,2,70,12/12/2021,2.29,2,71
34960416,Gorgeous home. Great Location. Off-street Parking.,263414949,Damien,Cotham,51.46643,-2.60086,Private room,46,1,32,23/11/2021,1.03,1,80
35031335,Double room,138176848,Cristina,St George Central,51.46634,-2.53347,Private room,25,3,8,5/1/2020,0.26,1,142
35122629,King size room with TV in NW Bristol,238268860,Saghi,Avonmouth & Lawrence Weston,51.49389,-2.64742,Private room,32,2,32,11/11/2021,1.06,3,102
35141531,Rowan Tree #3 - Your Apartment,125651447,Your Apartment,Cotham,51.46158,-2.60164,Entire home/apt,170,1,10,30/7/2021,0.33,63,352
35145131,Rowan Tree #4 - Your Apartment,125651447,Your Apartment,Cotham,51.46274,-2.60359,Entire home/apt,171,1,13,30/8/2021,0.43,63,325
35149961,Rowan Tree #2 - Garden Apartment - Your Apartment,125651447,Your Apartment,Central,51.46172,-2.60336,Entire home/apt,163,1,11,4/11/2021,0.37,63,325
35153861,Rowan Tree #1 - Garden Apartment - Your Apartment,125651447,Your Apartment,Cotham,51.4628,-2.60349,Entire home/apt,170,1,25,28/11/2021,0.85,63,352
35187289,Find your ZEN!,61538404,Lindon,Easton,51.46753,-2.55919,Entire home/apt,83,3,14,30/11/2021,0.48,2,50
35265468,Lovely quiet & clean private room in shared house,63388767,Samantha,Avonmouth & Lawrence Weston,51.48848,-2.67229,Private room,35,1,1,20/11/2021,0.86,2,170
35286646,Comfort,265666736,Antonette,Lockleaze,51.48499,-2.56752,Entire home/apt,40,1,137,15/12/2021,4.45,1,152
35293612,Chic space close to the amazing Gloucester Road,56484739,Rich,Redland,51.47706,-2.59755,Entire home/apt,55,2,76,12/12/2021,2.56,1,98
35336748,Modern apartment in the heart of Bristol,62615406,Toby,Bedminster,51.4434,-2.62434,Entire home/apt,96,1,14,14/11/2021,0.6,1,2
35343436,"Stylish Spacious Deluxe Garden Flat, Clifton",266084717,Anna,Clifton,51.45205,-2.61783,Entire home/apt,164,3,70,12/12/2021,2.27,1,246
35396837,X LARGE DOUBLE CENTRAL ROOM COFFEE & TEA MON - FRI,13941584,Somayah,Easton,51.45871,-2.55583,Entire home/apt,45,2,14,28/10/2021,0.48,2,3
